time,X,Y,Z,Vx,Vy,Vz
18.315410,9.072503,265.008320,-18.982315,-2.938378,-58.403780,6.010594
18.325407,9.043152,264.424409,-18.922273,-2.933229,-58.407769,6.000752
18.335405,9.013853,263.840457,-18.862330,-2.928089,-58.411748,5.990924
18.345402,8.984605,263.256466,-18.802484,-2.922957,-58.415717,5.981110
18.355400,8.955408,262.672436,-18.742737,-2.917833,-58.419676,5.971311
18.365397,8.926263,262.088366,-18.683088,-2.912718,-58.423625,5.961527
18.375395,8.897168,261.504256,-18.623537,-2.907611,-58.427564,5.951758
18.385392,8.868125,260.920107,-18.564083,-2.902513,-58.431493,5.942002
18.395390,8.839133,260.335919,-18.504726,-2.897423,-58.435412,5.932262
18.405387,8.810191,259.751692,-18.445467,-2.892341,-58.439322,5.922536
18.415385,8.781300,259.167426,-18.386305,-2.887268,-58.443221,5.912824
18.425382,8.752460,258.583120,-18.327240,-2.882202,-58.447111,5.903127
18.435380,8.723671,257.998776,-18.268272,-2.877146,-58.450990,5.893444
18.445377,8.694932,257.414393,-18.209401,-2.872097,-58.454860,5.883776
18.455375,8.666243,256.829972,-18.150626,-2.867057,-58.458720,5.874122
18.465372,8.637605,256.245512,-18.091948,-2.862025,-58.462571,5.864482
18.475370,8.609017,255.661014,-18.033366,-2.857001,-58.466411,5.854857
18.485367,8.580479,255.076477,-17.974880,-2.851986,-58.470242,5.845246
18.495365,8.551991,254.491902,-17.916490,-2.846979,-58.474064,5.835649
18.505362,8.523554,253.907289,-17.858196,-2.841979,-58.477875,5.826067
18.515360,8.495166,253.322637,-17.799998,-2.836989,-58.481677,5.816499
18.525357,8.466828,252.737948,-17.741895,-2.832006,-58.485470,5.806945
18.535355,8.438540,252.153221,-17.683888,-2.827032,-58.489252,5.797405
18.545352,8.410302,251.568456,-17.625976,-2.822065,-58.493025,5.787880
18.555350,8.382113,250.983654,-17.568160,-2.817107,-58.496789,5.778368
18.565347,8.353974,250.398814,-17.510438,-2.812157,-58.500543,5.768871
18.575345,8.325884,249.813936,-17.452811,-2.807215,-58.504288,5.759388
18.585342,8.297843,249.229021,-17.395279,-2.802282,-58.508023,5.749919
18.595340,8.269852,248.644069,-17.337841,-2.797356,-58.511748,5.740464
18.605337,8.241910,248.059079,-17.280498,-2.792438,-58.515465,5.731024
18.615335,8.214017,247.474053,-17.223250,-2.787529,-58.519171,5.721597
18.625332,8.186174,246.888989,-17.166095,-2.782627,-58.522869,5.712184
18.635330,8.158379,246.303889,-17.109035,-2.777734,-58.526557,5.702785
18.645327,8.130633,245.718751,-17.052068,-2.772849,-58.530235,5.693401
18.655325,8.102936,245.133577,-16.995195,-2.767972,-58.533905,5.684030
18.665322,8.075287,244.548367,-16.938416,-2.763102,-58.537565,5.674673
18.675320,8.047687,243.963119,-16.881730,-2.758241,-58.541215,5.665330
18.685317,8.020136,243.377836,-16.825137,-2.753388,-58.544857,5.656001
18.695315,7.992633,242.792516,-16.768638,-2.748543,-58.548489,5.646686
18.705312,7.965179,242.207159,-16.712232,-2.743705,-58.552112,5.637385
18.715310,7.937773,241.621767,-16.655919,-2.738876,-58.555726,5.628098
18.725307,7.910415,241.036338,-16.599698,-2.734055,-58.559331,5.618824
18.735305,7.883106,240.450874,-16.543570,-2.729241,-58.562926,5.609564
18.745302,7.855844,239.865373,-16.487535,-2.724436,-58.566513,5.600318
18.755300,7.828631,239.279837,-16.431592,-2.719638,-58.570090,5.591086
18.765297,7.801465,238.694265,-16.375741,-2.714848,-58.573658,5.581868
18.775295,7.774347,238.108657,-16.319982,-2.710067,-58.577217,5.572663
18.785292,7.747277,237.523014,-16.264316,-2.705293,-58.580768,5.563472
18.795290,7.720255,236.937336,-16.208741,-2.700527,-58.584309,5.554294
18.805287,7.693280,236.351622,-16.153258,-2.695769,-58.587841,5.545130
18.815285,7.666353,235.765872,-16.097866,-2.691018,-58.591364,5.535980
18.825282,7.639473,235.180088,-16.042566,-2.686276,-58.594878,5.526844
18.835280,7.612641,234.594269,-15.987357,-2.681541,-58.598383,5.517721
18.845277,7.585856,234.008414,-15.932239,-2.676814,-58.601880,5.508612
18.855275,7.559118,233.422525,-15.877212,-2.672095,-58.605367,5.499516
18.865272,7.532427,232.836601,-15.822276,-2.667384,-58.608846,5.490434
18.875270,7.505784,232.250642,-15.767431,-2.662680,-58.612315,5.481365
18.885267,7.479187,231.664648,-15.712676,-2.657984,-58.615776,5.472310
18.895265,7.452637,231.078620,-15.658012,-2.653296,-58.619229,5.463268
18.905262,7.426134,230.492557,-15.603438,-2.648616,-58.622672,5.454239
18.915260,7.399678,229.906460,-15.548954,-2.643944,-58.626106,5.445225
18.925257,7.373269,229.320329,-15.494561,-2.639279,-58.629532,5.436223
18.935255,7.346906,228.734164,-15.440257,-2.634622,-58.632949,5.427235
18.945252,7.320589,228.147964,-15.386043,-2.629972,-58.636358,5.418260
18.955250,7.294319,227.561730,-15.331919,-2.625330,-58.639758,5.409299
18.965247,7.268096,226.975463,-15.277884,-2.620696,-58.643149,5.400351
18.975245,7.241919,226.389161,-15.223939,-2.616070,-58.646531,5.391416
18.985242,7.215787,225.802826,-15.170083,-2.611451,-58.649905,5.382495
18.995240,7.189703,225.216457,-15.116316,-2.606840,-58.653270,5.373587
19.005237,7.163664,224.630055,-15.062638,-2.602236,-58.656627,5.364692
19.015235,7.137671,224.043618,-15.009049,-2.597640,-58.659975,5.355810
19.025232,7.111724,223.457149,-14.955549,-2.593052,-58.663315,5.346942
19.035230,7.085823,222.870646,-14.902137,-2.588471,-58.666646,5.338086
19.045227,7.059967,222.284110,-14.848814,-2.583898,-58.669968,5.329244
19.055225,7.034158,221.697541,-14.795579,-2.579333,-58.673283,5.320415
19.065222,7.008394,221.110939,-14.742432,-2.574775,-58.676588,5.311600
19.075220,6.982675,220.524303,-14.689373,-2.570224,-58.679885,5.302797
19.085217,6.957002,219.937635,-14.636403,-2.565681,-58.683174,5.294007
19.095215,6.931374,219.350934,-14.583520,-2.561146,-58.686455,5.285231
19.105212,6.905792,218.764200,-14.530724,-2.556618,-58.689727,5.276467
19.115210,6.880255,218.177434,-14.478017,-2.552097,-58.692991,5.267717
19.125207,6.854763,217.590634,-14.425396,-2.547584,-58.696246,5.258980
19.135205,6.829316,217.003803,-14.372863,-2.543079,-58.699493,5.250255
19.145202,6.803914,216.416939,-14.320417,-2.538581,-58.702732,5.241544
19.155200,6.778557,215.830042,-14.268059,-2.534090,-58.705963,5.232845
19.165197,6.753245,215.243114,-14.215787,-2.529607,-58.709185,5.224160
19.175194,6.727977,214.656153,-14.163602,-2.525131,-58.712399,5.215487
19.185192,6.702755,214.069160,-14.111503,-2.520663,-58.715605,5.206828
19.195189,6.677577,213.482135,-14.059491,-2.516202,-58.718803,5.198181
19.205187,6.652443,212.895078,-14.007565,-2.511749,-58.721992,5.189547
19.215184,6.627354,212.307990,-13.955726,-2.507303,-58.725174,5.180926
19.225182,6.602310,211.720869,-13.903973,-2.502864,-58.728347,5.172318
19.235179,6.577309,211.133717,-13.852306,-2.498433,-58.731512,5.163722
19.245177,6.552353,210.546534,-13.800724,-2.494009,-58.734669,5.155139
19.255174,6.527442,209.959318,-13.749228,-2.489592,-58.737818,5.146570
19.265172,6.502574,209.372072,-13.697818,-2.485183,-58.740959,5.138012
19.275169,6.477750,208.784794,-13.646494,-2.480781,-58.744092,5.129468
19.285167,6.452971,208.197484,-13.595255,-2.476386,-58.747217,5.120936
19.295164,6.428235,207.610144,-13.544101,-2.471999,-58.750334,5.112417
19.305162,6.403543,207.022772,-13.493032,-2.467618,-58.753443,5.103911
19.315159,6.378895,206.435369,-13.442048,-2.463246,-58.756544,5.095417
19.325157,6.354291,205.847936,-13.391149,-2.458880,-58.759637,5.086936
19.335154,6.329730,205.260471,-13.340335,-2.454522,-58.762722,5.078467
19.345152,6.305212,204.672976,-13.289605,-2.450171,-58.765799,5.070012
19.355149,6.280739,204.085450,-13.238960,-2.445827,-58.768869,5.061568
19.365147,6.256308,203.497893,-13.188399,-2.441490,-58.771930,5.053138
19.375144,6.231921,202.910306,-13.137922,-2.437161,-58.774984,5.044720
19.385142,6.207577,202.322688,-13.087530,-2.432838,-58.778030,5.036314
19.395139,6.183276,201.735040,-13.037221,-2.428523,-58.781068,5.027922
19.405137,6.159019,201.147361,-12.986996,-2.424215,-58.784098,5.019542
19.415134,6.134804,200.559652,-12.936855,-2.419914,-58.787121,5.011175
19.425132,6.110633,199.971913,-12.886798,-2.415620,-58.790136,5.002821
19.435129,6.086504,199.384144,-12.836824,-2.411333,-58.793143,4.994480
19.445127,6.062418,198.796345,-12.786933,-2.407054,-58.796142,4.986151
19.455124,6.038375,198.208516,-12.737125,-2.402781,-58.799134,4.977835
19.465122,6.014375,197.620657,-12.687401,-2.398515,-58.802118,4.969532
19.475119,5.990417,197.032768,-12.637759,-2.394256,-58.805094,4.961242
19.485117,5.966501,196.444850,-12.588200,-2.390005,-58.808063,4.952964
19.495114,5.942629,195.856902,-12.538724,-2.385760,-58.811024,4.944700
19.505112,5.918798,195.268924,-12.489331,-2.381522,-58.813978,4.936448
19.515109,5.895010,194.680917,-12.440020,-2.377292,-58.816924,4.928209
19.525107,5.871264,194.092881,-12.390791,-2.373068,-58.819862,4.919983
19.535104,5.847561,193.504815,-12.341644,-2.368851,-58.822793,4.911769
19.545102,5.823899,192.916720,-12.292580,-2.364641,-58.825717,4.903569
19.555099,5.800280,192.328595,-12.243597,-2.360437,-58.828632,4.895381
19.565097,5.776702,191.740442,-12.194696,-2.356241,-58.831541,4.887206
19.575094,5.753167,191.152259,-12.145877,-2.352052,-58.834442,4.879045
19.585092,5.729673,190.564048,-12.097140,-2.347869,-58.837335,4.870895
19.595089,5.706221,189.975807,-12.048484,-2.343693,-58.840221,4.862759
19.605087,5.682811,189.387538,-11.999909,-2.339524,-58.843100,4.854636
19.615084,5.659442,188.799240,-11.951415,-2.335362,-58.845971,4.846525
19.625082,5.636115,188.210914,-11.903003,-2.331207,-58.848835,4.838427
19.635079,5.612830,187.622558,-11.854671,-2.327058,-58.851692,4.830341
19.645077,5.589586,187.034175,-11.806420,-2.322917,-58.854541,4.822268
19.655074,5.566383,186.445763,-11.758250,-2.318782,-58.857383,4.814208
19.665072,5.543222,185.857322,-11.710160,-2.314654,-58.860217,4.806161
19.675069,5.520102,185.268853,-11.662151,-2.310532,-58.863045,4.798126
19.685067,5.497023,184.680356,-11.614222,-2.306418,-58.865865,4.790103
19.695064,5.473985,184.091831,-11.566373,-2.302310,-58.868677,4.782094
19.705062,5.450988,183.503278,-11.518604,-2.298209,-58.871483,4.774096
19.715059,5.428032,182.914696,-11.470915,-2.294114,-58.874281,4.766112
19.725057,5.405117,182.326087,-11.423306,-2.290026,-58.877073,4.758140
19.735054,5.382243,181.737450,-11.375776,-2.285945,-58.879857,4.750180
19.745052,5.359410,181.148785,-11.328326,-2.281871,-58.882633,4.742233
19.755049,5.336617,180.560092,-11.280955,-2.277803,-58.885403,4.734298
19.765047,5.313865,179.971372,-11.233664,-2.273742,-58.888166,4.726376
19.775044,5.291153,179.382624,-11.186452,-2.269688,-58.890921,4.718467
19.785042,5.268482,178.793849,-11.139318,-2.265640,-58.893669,4.710570
19.795039,5.245852,178.205046,-11.092264,-2.261599,-58.896411,4.702685
19.805037,5.223262,177.616216,-11.045288,-2.257564,-58.899145,4.694813
19.815034,5.200712,177.027358,-10.998391,-2.253536,-58.901872,4.686953
19.825032,5.178202,176.438473,-10.951573,-2.249515,-58.904592,4.679105
19.835029,5.155733,175.849562,-10.904832,-2.245500,-58.907305,4.671270
19.845027,5.133304,175.260623,-10.858171,-2.241492,-58.910012,4.663447
19.855024,5.110914,174.671656,-10.811587,-2.237490,-58.912711,4.655637
19.865022,5.088565,174.082664,-10.765081,-2.233495,-58.915403,4.647838
19.875019,5.066255,173.493644,-10.718653,-2.229507,-58.918088,4.640053
19.885017,5.043986,172.904597,-10.672303,-2.225525,-58.920767,4.632279
19.895014,5.021756,172.315524,-10.626031,-2.221549,-58.923438,4.624517
19.905012,4.999566,171.726424,-10.579836,-2.217580,-58.926103,4.616768
19.915009,4.977416,171.137297,-10.533719,-2.213618,-58.928761,4.609031
19.925007,4.955305,170.548144,-10.487679,-2.209662,-58.931412,4.601306
19.935004,4.933233,169.958964,-10.441716,-2.205713,-58.934056,4.593593
19.945002,4.911201,169.369758,-10.395830,-2.201770,-58.936693,4.585893
19.954999,4.889209,168.780526,-10.350021,-2.197833,-58.939323,4.578204
19.964997,4.867256,168.191267,-10.304289,-2.193903,-58.941947,4.570528
19.974994,4.845342,167.601982,-10.258633,-2.189980,-58.944564,4.562863
19.984992,4.823467,167.012671,-10.213054,-2.186063,-58.947174,4.555211
19.994989,4.801632,166.423334,-10.167552,-2.182152,-58.949778,4.547570
20.004987,4.779835,165.833971,-10.122126,-2.178248,-58.952374,4.539942
20.014984,4.758077,165.244582,-10.076776,-2.174350,-58.954964,4.532326
20.024982,4.736359,164.655167,-10.031502,-2.170459,-58.957548,4.524721
20.034979,4.714679,164.065726,-9.986304,-2.166574,-58.960124,4.517128
20.044977,4.693038,163.476260,-9.941182,-2.162695,-58.962694,4.509548
20.054974,4.671436,162.886768,-9.896135,-2.158823,-58.965258,4.501979
20.064972,4.649873,162.297250,-9.851165,-2.154957,-58.967814,4.494422
20.074969,4.628348,161.707707,-9.806269,-2.151098,-58.970364,4.486877
20.084966,4.606861,161.118139,-9.761449,-2.147245,-58.972908,4.479344
20.094964,4.585414,160.528545,-9.716705,-2.143398,-58.975445,4.471822
20.104961,4.564004,159.938925,-9.672035,-2.139557,-58.977975,4.464313
20.114959,4.542633,159.349281,-9.627441,-2.135723,-58.980499,4.456815
20.124956,4.521300,158.759611,-9.582921,-2.131895,-58.983017,4.449329
20.134954,4.500006,158.169916,-9.538476,-2.128074,-58.985528,4.441855
20.144951,4.478750,157.580196,-9.494106,-2.124258,-58.988032,4.434392
20.154949,4.457531,156.990451,-9.449810,-2.120450,-58.990530,4.426942
20.164946,4.436351,156.400681,-9.405589,-2.116647,-58.993021,4.419503
20.174944,4.415209,155.810886,-9.361442,-2.112850,-58.995506,4.412075
20.184941,4.394105,155.221066,-9.317370,-2.109060,-58.997985,4.404660
20.194939,4.373038,154.631222,-9.273371,-2.105276,-59.000457,4.397256
20.204936,4.352010,154.041353,-9.229446,-2.101498,-59.002923,4.389863
20.214934,4.331019,153.451459,-9.185596,-2.097727,-59.005382,4.382483
20.224931,4.310066,152.861541,-9.141819,-2.093962,-59.007835,4.375114
20.234929,4.289150,152.271598,-9.098115,-2.090202,-59.010282,4.367756
20.244926,4.268272,151.681631,-9.054485,-2.086450,-59.012722,4.360410
20.254924,4.247432,151.091640,-9.010929,-2.082703,-59.015156,4.353076
20.264921,4.226629,150.501624,-8.967446,-2.078962,-59.017584,4.345753
20.274919,4.205863,149.911584,-8.924035,-2.075228,-59.020006,4.338442
20.284916,4.185134,149.321519,-8.880698,-2.071500,-59.022421,4.331142
20.294914,4.164443,148.731431,-8.837434,-2.067778,-59.024830,4.323854
20.304911,4.143789,148.141319,-8.794243,-2.064062,-59.027232,4.316577
20.314909,4.123172,147.551182,-8.751124,-2.060352,-59.029629,4.309312
20.324906,4.102592,146.961022,-8.708078,-2.056648,-59.032019,4.302058
20.334904,4.082050,146.370838,-8.665105,-2.052950,-59.034403,4.294815
20.344901,4.061544,145.780630,-8.622203,-2.049259,-59.036781,4.287584
20.354899,4.041075,145.190398,-8.579374,-2.045573,-59.039153,4.280364
20.364896,4.020642,144.600142,-8.536618,-2.041894,-59.041518,4.273156
20.374894,4.000247,144.009863,-8.493933,-2.038221,-59.043878,4.265959
20.384891,3.979888,143.419561,-8.451320,-2.034554,-59.046231,4.258773
20.394889,3.959566,142.829235,-8.408779,-2.030892,-59.048578,4.251599
20.404886,3.939281,142.238885,-8.366309,-2.027237,-59.050920,4.244436
20.414884,3.919032,141.648512,-8.323911,-2.023588,-59.053255,4.237284
20.424881,3.898819,141.058116,-8.281585,-2.019945,-59.055584,4.230143
20.434879,3.878643,140.467696,-8.239329,-2.016308,-59.057907,4.223014
20.444876,3.858503,139.877254,-8.197145,-2.012677,-59.060224,4.215896
20.454874,3.838399,139.286788,-8.155033,-2.009052,-59.062535,4.208789
20.464871,3.818332,138.696299,-8.112991,-2.005433,-59.064840,4.201693
20.474869,3.798301,138.105787,-8.071020,-2.001820,-59.067139,4.194609
20.484866,3.778305,137.515252,-8.029120,-1.998213,-59.069432,4.187535
20.494864,3.758346,136.924695,-7.987290,-1.994611,-59.071719,4.180473
20.504861,3.738423,136.334114,-7.945531,-1.991016,-59.074000,4.173422
20.514859,3.718536,135.743511,-7.903842,-1.987427,-59.076275,4.166382
20.524856,3.698685,135.152885,-7.862224,-1.983843,-59.078544,4.159353
20.534854,3.678869,134.562236,-7.820676,-1.980266,-59.080808,4.152335
20.544851,3.659089,133.971564,-7.779198,-1.976694,-59.083065,4.145328
20.554849,3.639345,133.380871,-7.737790,-1.973129,-59.085317,4.138333
20.564846,3.619636,132.790154,-7.696452,-1.969569,-59.087563,4.131348
20.574844,3.599964,132.199415,-7.655184,-1.966015,-59.089803,4.124374
20.584841,3.580326,131.608654,-7.613985,-1.962467,-59.092037,4.117411
20.594839,3.560724,131.017871,-7.572856,-1.958925,-59.094265,4.110459
20.604836,3.541157,130.427065,-7.531797,-1.955389,-59.096488,4.103518
20.614834,3.521626,129.836237,-7.490806,-1.951858,-59.098705,4.096589
20.624831,3.502130,129.245387,-7.449885,-1.948334,-59.100916,4.089670
20.634829,3.482669,128.654515,-7.409033,-1.944815,-59.103121,4.082761
20.644826,3.463243,128.063621,-7.368251,-1.941302,-59.105321,4.075864
20.654824,3.443853,127.472705,-7.327537,-1.937795,-59.107514,4.068978
20.664821,3.424497,126.881767,-7.286891,-1.934294,-59.109703,4.062102
20.674819,3.405176,126.290807,-7.246315,-1.930798,-59.111885,4.055238
20.684816,3.385891,125.699826,-7.205807,-1.927309,-59.114062,4.048384
20.694814,3.366640,125.108822,-7.165367,-1.923825,-59.116233,4.041541
20.704811,3.347424,124.517797,-7.124996,-1.920347,-59.118398,4.034708
20.714809,3.328243,123.926751,-7.084693,-1.916874,-59.120558,4.027887
20.724806,3.309096,123.335682,-7.044459,-1.913407,-59.122712,4.021076
20.734804,3.289984,122.744593,-7.004292,-1.909947,-59.124861,4.014276
20.744801,3.270907,122.153481,-6.964193,-1.906491,-59.127004,4.007487
20.754799,3.251864,121.562349,-6.924162,-1.903042,-59.129141,4.000708
20.764796,3.232855,120.971195,-6.884199,-1.899598,-59.131273,3.993940
20.774794,3.213881,120.380020,-6.844303,-1.896160,-59.133400,3.987183
20.784791,3.194942,119.788823,-6.804475,-1.892728,-59.135520,3.980436
20.794789,3.176036,119.197606,-6.764714,-1.889301,-59.137636,3.973700
20.804786,3.157165,118.606367,-6.725021,-1.885880,-59.139745,3.966975
20.814784,3.138328,118.015107,-6.685395,-1.882465,-59.141850,3.960260
20.824781,3.119525,117.423826,-6.645836,-1.879055,-59.143948,3.953556
20.834779,3.100756,116.832525,-6.606343,-1.875651,-59.146042,3.946862
20.844776,3.082021,116.241202,-6.566918,-1.872253,-59.148129,3.940179
20.854774,3.063321,115.649858,-6.527560,-1.868860,-59.150212,3.933506
20.864771,3.044654,115.058494,-6.488268,-1.865473,-59.152289,3.926844
20.874769,3.026020,114.467109,-6.449042,-1.862091,-59.154360,3.920193
20.884766,3.007421,113.875703,-6.409883,-1.858715,-59.156427,3.913552
20.894764,2.988855,113.284277,-6.370791,-1.855345,-59.158487,3.906922
20.904761,2.970323,112.692830,-6.331764,-1.851980,-59.160543,3.900302
20.914759,2.951825,112.101363,-6.292804,-1.848621,-59.162593,3.893693
20.924756,2.933360,111.509875,-6.253910,-1.845267,-59.164637,3.887094
20.934754,2.914929,110.918366,-6.215082,-1.841919,-59.166677,3.880506
20.944751,2.896531,110.326838,-6.176319,-1.838577,-59.168711,3.873928
20.954749,2.878167,109.735289,-6.137622,-1.835240,-59.170740,3.867361
20.964746,2.859835,109.143720,-6.098991,-1.831908,-59.172763,3.860805
20.974744,2.841538,108.552130,-6.060425,-1.828583,-59.174781,3.854258
20.984741,2.823273,107.960521,-6.021925,-1.825262,-59.176794,3.847723
20.994738,2.805041,107.368891,-5.983490,-1.821947,-59.178802,3.841197
21.004736,2.786843,106.777241,-5.945120,-1.818638,-59.180804,3.834682
21.014733,2.768678,106.185571,-5.906815,-1.815334,-59.182801,3.828178
21.024731,2.750546,105.593882,-5.868575,-1.812035,-59.184793,3.821684
21.034728,2.732446,105.002172,-5.830400,-1.808742,-59.186780,3.815200
21.044726,2.714380,104.410443,-5.792290,-1.805454,-59.188762,3.808727
21.054723,2.696346,103.818694,-5.754245,-1.802172,-59.190738,3.802264
21.064721,2.678345,103.226925,-5.716264,-1.798896,-59.192709,3.795812
21.074718,2.660377,102.635136,-5.678347,-1.795624,-59.194675,3.789370
21.084716,2.642442,102.043328,-5.640495,-1.792358,-59.196636,3.782938
21.094713,2.624539,101.451500,-5.602707,-1.789098,-59.198592,3.776517
21.104711,2.606669,100.859653,-5.564983,-1.785843,-59.200543,3.770106
21.114708,2.588831,100.267786,-5.527324,-1.782593,-59.202488,3.763705
21.124706,2.571026,99.675900,-5.489728,-1.779348,-59.204429,3.757315
21.134703,2.553253,99.083994,-5.452196,-1.776109,-59.206364,3.750935
21.144701,2.535513,98.492069,-5.414728,-1.772876,-59.208295,3.744565
21.154698,2.517804,97.900125,-5.377323,-1.769647,-59.210220,3.738206
21.164696,2.500129,97.308161,-5.339982,-1.766424,-59.212140,3.731857
21.174693,2.482485,96.716179,-5.302705,-1.763207,-59.214056,3.725519
21.184691,2.464873,96.124177,-5.265490,-1.759994,-59.215966,3.719190
21.194688,2.447294,95.532156,-5.228339,-1.756787,-59.217871,3.712872
21.204686,2.429746,94.940116,-5.191251,-1.753585,-59.219772,3.706565
21.214683,2.412231,94.348058,-5.154226,-1.750389,-59.221667,3.700268
21.224681,2.394747,93.755980,-5.117264,-1.747198,-59.223557,3.693981
21.234678,2.377296,93.163883,-5.080365,-1.744012,-59.225443,3.687704
21.244676,2.359876,92.571768,-5.043529,-1.740831,-59.227323,3.681438
21.254673,2.342488,91.979634,-5.006755,-1.737655,-59.229199,3.675182
21.264671,2.325131,91.387481,-4.970043,-1.734485,-59.231069,3.668937
21.274668,2.307807,90.795309,-4.933394,-1.731320,-59.232935,3.662702
21.284666,2.290514,90.203119,-4.896807,-1.728160,-59.234796,3.656477
21.294663,2.273252,89.610910,-4.860282,-1.725005,-59.236652,3.650263
21.304661,2.256022,89.018683,-4.823820,-1.721856,-59.238503,3.644059
21.314658,2.238824,88.426437,-4.787419,-1.718712,-59.240349,3.637866
21.324656,2.221657,87.834172,-4.751080,-1.715572,-59.242191,3.631683
21.334653,2.204521,87.241890,-4.714803,-1.712438,-59.244028,3.625510
21.344651,2.187416,86.649589,-4.678588,-1.709309,-59.245859,3.619348
21.354648,2.170343,86.057270,-4.642434,-1.706186,-59.247686,3.613197
21.364646,2.153301,85.464932,-4.606341,-1.703067,-59.249509,3.607055
21.374643,2.136291,84.872576,-4.570310,-1.699953,-59.251326,3.600924
21.384641,2.119311,84.280202,-4.534340,-1.696845,-59.253139,3.594804
21.394638,2.102362,83.687810,-4.498431,-1.693741,-59.254947,3.588694
21.404636,2.085445,83.095400,-4.462584,-1.690643,-59.256750,3.582595
21.414633,2.068558,82.502972,-4.426797,-1.687550,-59.258548,3.576506
21.424631,2.051702,81.910527,-4.391071,-1.684461,-59.260342,3.570427
21.434628,2.034877,81.318063,-4.355406,-1.681378,-59.262131,3.564359
21.444626,2.018083,80.725581,-4.319801,-1.678300,-59.263915,3.558302
21.454623,2.001320,80.133081,-4.284257,-1.675227,-59.265695,3.552255
21.464621,1.984587,79.540564,-4.248773,-1.672158,-59.267470,3.546218
21.474618,1.967885,78.948029,-4.213350,-1.669095,-59.269240,3.540192
21.484616,1.951213,78.355476,-4.177986,-1.666037,-59.271006,3.534177
21.494613,1.934572,77.762906,-4.142683,-1.662984,-59.272767,3.528172
21.504611,1.917962,77.170318,-4.107440,-1.659935,-59.274524,3.522177
21.514608,1.901382,76.577712,-4.072257,-1.656892,-59.276275,3.516194
21.524606,1.884833,75.985090,-4.037134,-1.653854,-59.278023,3.510220
21.534603,1.868313,75.392449,-4.002070,-1.650820,-59.279765,3.504258
21.544601,1.851824,74.799791,-3.967066,-1.647791,-59.281503,3.498306
21.554598,1.835366,74.207116,-3.932121,-1.644768,-59.283237,3.492365
21.564596,1.818937,73.614424,-3.897236,-1.641749,-59.284966,3.486434
21.574593,1.802539,73.021714,-3.862410,-1.638735,-59.286690,3.480513
21.584591,1.786171,72.428987,-3.827643,-1.635726,-59.288410,3.474603
21.594588,1.769833,71.836243,-3.792935,-1.632722,-59.290125,3.468702
21.604586,1.753524,71.243482,-3.758286,-1.629723,-59.291836,3.462812
21.614583,1.737246,70.650703,-3.723697,-1.626728,-59.293543,3.456932
21.624581,1.720998,70.057908,-3.689165,-1.623739,-59.295244,3.451063
21.634578,1.704780,69.465095,-3.654693,-1.620755,-59.296942,3.445203
21.644576,1.688591,68.872266,-3.620279,-1.617775,-59.298635,3.439353
21.654573,1.672432,68.279420,-3.585923,-1.614800,-59.300323,3.433514
21.664571,1.656303,67.686557,-3.551626,-1.611830,-59.302007,3.427684
21.674568,1.640204,67.093677,-3.517387,-1.608865,-59.303687,3.421865
21.684566,1.624134,66.500780,-3.483206,-1.605905,-59.305362,3.416055
21.694563,1.608093,65.907867,-3.449083,-1.602950,-59.307033,3.410255
21.704561,1.592083,65.314937,-3.415018,-1.600000,-59.308699,3.404466
21.714558,1.576101,64.721990,-3.381011,-1.597054,-59.310361,3.398686
21.724556,1.560150,64.129027,-3.347062,-1.594113,-59.312019,3.392916
21.734553,1.544227,63.536047,-3.313170,-1.591177,-59.313672,3.387156
21.744551,1.528334,62.943051,-3.279336,-1.588246,-59.315321,3.381405
21.754548,1.512470,62.350038,-3.245559,-1.585320,-59.316965,3.375665
21.764546,1.496636,61.757009,-3.211839,-1.582398,-59.318606,3.369934
21.774543,1.480830,61.163963,-3.178177,-1.579481,-59.320242,3.364213
21.784541,1.465054,60.570901,-3.144572,-1.576569,-59.321873,3.358503
21.794538,1.449307,59.977823,-3.111024,-1.573662,-59.323500,3.352801
21.804536,1.433588,59.384728,-3.077532,-1.570760,-59.325123,3.347110
21.814533,1.417899,58.791618,-3.044098,-1.567862,-59.326742,3.341429
21.824531,1.402239,58.198491,-3.010721,-1.564969,-59.328357,3.335757
21.834528,1.386608,57.605348,-2.977400,-1.562081,-59.329967,3.330095
21.844526,1.371005,57.012189,-2.944135,-1.559198,-59.331573,3.324443
21.854523,1.355432,56.419014,-2.910927,-1.556319,-59.333175,3.318800
21.864521,1.339887,55.825823,-2.877776,-1.553445,-59.334772,3.313167
21.874518,1.324370,55.232616,-2.844681,-1.550575,-59.336365,3.307544
21.884516,1.308883,54.639393,-2.811641,-1.547711,-59.337955,3.301931
21.894513,1.293424,54.046154,-2.778658,-1.544851,-59.339539,3.296327
21.904510,1.277994,53.452899,-2.745731,-1.541996,-59.341120,3.290733
21.914508,1.262592,52.859629,-2.712860,-1.539145,-59.342697,3.285148
21.924505,1.247218,52.266343,-2.680045,-1.536299,-59.344269,3.279573
21.934503,1.231873,51.673041,-2.647285,-1.533458,-59.345837,3.274008
21.944500,1.216557,51.079723,-2.614581,-1.530621,-59.347402,3.268452
21.954498,1.201269,50.486390,-2.581932,-1.527790,-59.348962,3.262906
21.964495,1.186009,49.893041,-2.549339,-1.524962,-59.350517,3.257370
21.974493,1.170777,49.299677,-2.516801,-1.522140,-59.352069,3.251843
